Sales_id,Sales,Quantity,Discount,Profit,Ship_id,Product_id,Customer_id
2058,84.99,1,0.0,30.5964,2058,2058,2058
2059,411.8,2,0.0,70.006,2059,2059,2059
2060,11.34,3,0.0,5.2164,2060,2060,2060
2061,80.3,5,0.0,20.878,2061,2061,2061
2062,15.968,2,0.2,5.3892,2062,2062,2062
2063,64.74,13,0.0,30.4278,2063,2063,2063
2064,19.296,3,0.2,6.03,2064,2064,2064
2065,405.64,4,0.0,12.1692,2065,2065,2065
2066,146.352,3,0.2,-9.147,2066,2066,2066
2067,251.91,9,0.0,47.8629,2067,2067,2067
2068,12.39,3,0.0,3.717,2068,2068,2068
2069,199.96,4,0.0,69.986,2069,2069,2069
2070,710.832,3,0.2,-97.7394,2070,2070,2070
2071,1.941,1,0.7,-1.294,2071,2071,2071
2072,283.92,5,0.2,-46.137,2072,2072,2072
2073,7.312,2,0.2,2.5592,2073,2073,2073
2074,59.97,3,0.0,13.7931,2074,2074,2074
2075,761.544,7,0.2,66.6351,2075,2075,2075
2076,58.2,3,0.0,28.518,2076,2076,2076
2077,39.9,5,0.0,19.95,2077,2077,2077
2078,90.86,7,0.0,26.3494,2078,2078,2078
2079,94.85,5,0.0,45.528,2079,2079,2079
2080,106.232,7,0.2,37.1812,2080,2080,2080
2081,111.984,2,0.2,11.1984,2081,2081,2081
2082,7.712,2,0.2,1.7352,2082,2082,2082
2083,37.44,6,0.0,16.848,2083,2083,2083
2084,23.68,2,0.2,8.88,2084,2084,2084
2085,122.12,4,0.0,56.1752,2085,2085,2085
2086,18.45,5,0.0,8.6715,2086,2086,2086
2087,324.9,5,0.0,38.988,2087,2087,2087
2088,146.73,3,0.0,68.9631,2088,2088,2088
2089,3.96,2,0.0,1.4652,2089,2089,2089
2090,5.76,2,0.0,2.6496,2090,2090,2090
2091,26.55,3,0.0,13.0095,2091,2091,2091
2092,310.443,3,0.3,-48.7839,2092,2092,2092
2093,479.9,5,0.0,81.583,2093,2093,2093
2094,12.88,1,0.0,0.3864,2094,2094,2094
2095,13.12,5,0.2,1.476,2095,2095,2095
2096,511.84,8,0.0,240.5648,2096,2096,2096
2097,91.96,4,0.0,25.7488,2097,2097,2097
2098,8.34,3,0.0,2.1684,2098,2098,2098
2099,37.68,3,0.2,2.355,2099,2099,2099
2100,279.944,7,0.2,80.4839,2100,2100,2100
2101,636.408,3,0.2,-15.9102,2101,2101,2101
2102,83.168,4,0.2,9.3564,2102,2102,2102
2103,259.136,4,0.2,-25.9136,2103,2103,2103
2104,221.92,4,0.0,106.5216,2104,2104,2104
2105,26.0,2,0.0,11.7,2105,2105,2105
2106,15.552,3,0.2,5.4432,2106,2106,2106
2107,0.876,1,0.8,-1.4016,2107,2107,2107
2108,19.98,1,0.0,9.3906,2108,2108,2108
2109,398.352,3,0.2,124.485,2109,2109,2109
2110,5.04,3,0.0,1.26,2110,2110,2110
2111,17.45,5,0.0,8.027,2111,2111,2111
2112,323.136,4,0.2,20.196,2112,2112,2112
2113,29.7,3,0.0,8.019,2113,2113,2113
2114,1295.84,4,0.2,145.782,2114,2114,2114
2115,46.84,2,0.0,12.6468,2115,2115,2115
2116,425.833,1,0.15,20.0392,2116,2116,2116
2117,209.67,1,0.4,-13.978,2117,2117,2117
2118,159.88,7,0.0,73.5448,2118,2118,2118
2119,5.28,1,0.0,2.376,2119,2119,2119
2120,895.92,5,0.2,302.373,2120,2120,2120
2121,2.808,3,0.7,-1.9656,2121,2121,2121
2122,215.976,3,0.2,-2.6997,2122,2122,2122
2123,241.96,2,0.0,41.1332,2123,2123,2123
2124,27.72,9,0.0,13.3056,2124,2124,2124
2125,104.68,5,0.2,35.3295,2125,2125,2125
2126,62.958,7,0.4,9.4437,2126,2126,2126
2127,86.376,3,0.2,1.0797,2127,2127,2127
2128,64.944,3,0.2,6.4944,2128,2128,2128
2129,20.736,4,0.2,7.2576,2129,2129,2129
2130,33.28,4,0.0,9.3184,2130,2130,2130
2131,38.52,9,0.0,11.9412,2131,2131,2131
2132,139.86,7,0.0,60.1398,2132,2132,2132
2133,19.65,3,0.0,9.039,2133,2133,2133
2134,152.991,3,0.7,-122.3928,2134,2134,2134
2135,10.584,7,0.2,-2.3814,2135,2135,2135
2136,94.92,4,0.4,15.82,2136,2136,2136
2137,14.76,5,0.6,-11.439,2137,2137,2137
2138,3.656,4,0.8,-5.8496,2138,2138,2138
2139,146.82,3,0.0,73.41,2139,2139,2139
2140,149.544,9,0.2,50.4711,2140,2140,2140
2141,17.14,2,0.0,4.4564,2141,2141,2141
2142,991.764,3,0.4,-347.1174,2142,2142,2142
2143,30.48,6,0.2,9.906,2143,2143,2143
2144,23.988,2,0.4,-4.7976,2144,2144,2144
2145,16.688,7,0.2,5.4236,2145,2145,2145
2146,422.058,3,0.3,-18.0882,2146,2146,2146
2147,38.088,4,0.7,-27.9312,2147,2147,2147
2148,254.352,6,0.2,-50.8704,2148,2148,2148
2149,43.31,1,0.0,4.331,2149,2149,2149
2150,84.95,5,0.0,22.087,2150,2150,2150
2151,233.058,3,0.3,-53.2704,2151,2151,2151
2152,111.79,7,0.0,43.5981,2152,2152,2152
2153,14.94,3,0.0,7.0218,2153,2153,2153
2154,14.16,2,0.2,5.133,2154,2154,2154
2155,22.608,3,0.6,-10.1736,2155,2155,2155
2156,21.48,6,0.0,10.74,2156,2156,2156
2157,501.81,3,0.0,0.0,2157,2157,2157
2158,161.94,3,0.0,9.7164,2158,2158,2158
2159,17.856,4,0.2,2.0088,2159,2159,2159
2160,8.808,3,0.8,-14.9736,2160,2160,2160
2161,79.384,1,0.2,29.769,2161,2161,2161
2162,34.58,1,0.0,10.0282,2162,2162,2162
2163,314.55,3,0.0,150.984,2163,2163,2163
2164,191.976,3,0.2,23.997,2164,2164,2164
2165,8.288,2,0.2,3.0044,2165,2165,2165
2166,139.92,5,0.6,-150.414,2166,2166,2166
2167,15.872,1,0.2,1.1904,2167,2167,2167
2168,6.286,7,0.8,-11.0005,2168,2168,2168
2169,14.016,3,0.2,1.752,2169,2169,2169
2170,71.976,3,0.2,-8.997,2170,2170,2170
2171,107.982,3,0.4,-26.9955,2171,2171,2171
2172,305.312,2,0.3,-8.7232,2172,2172,2172
2173,19.752,3,0.2,6.9132,2173,2173,2173
2174,9.264,3,0.8,-13.896,2174,2174,2174
2175,61.792,4,0.2,6.1792,2175,2175,2175
2176,45.68,2,0.0,21.0128,2176,2176,2176
2177,60.12,9,0.0,28.8576,2177,2177,2177
2178,41.72,5,0.2,13.0375,2178,2178,2178
2179,71.6,8,0.0,32.936,2179,2179,2179
2180,85.232,7,0.2,30.8966,2180,2180,2180
2181,44.4,3,0.0,22.2,2181,2181,2181
2182,442.764,4,0.1,59.0352,2182,2182,2182
2183,3999.95,5,0.0,1159.9855,2183,2183,2183
2184,199.95,5,0.0,21.9945,2184,2184,2184
2185,63.68,8,0.0,28.0192,2185,2185,2185
2186,54.896,2,0.2,18.5274,2186,2186,2186
2187,29.0,2,0.0,7.25,2187,2187,2187
2188,70.08,6,0.0,35.04,2188,2188,2188
2189,121.3,2,0.0,25.473,2189,2189,2189
2190,1454.49,9,0.0,378.1674,2190,2190,2190
2191,60.81,3,0.0,17.0268,2191,2191,2191
2192,153.552,3,0.2,51.8238,2192,2192,2192
2193,65.34,3,0.0,22.869,2193,2193,2193
2194,123.92,4,0.0,55.764,2194,2194,2194
2195,35.1,3,0.0,12.285,2195,2195,2195
2196,44.75,5,0.0,8.5025,2196,2196,2196
2197,4.704,2,0.2,0.4116,2197,2197,2197
2198,14.67,3,0.0,3.9609,2198,2198,2198
2199,15.552,3,0.2,5.4432,2199,2199,2199
2200,5.232,1,0.2,1.7004,2200,2200,2200
2201,22.2,6,0.0,9.102,2201,2201,2201
2202,881.93,7,0.0,229.3018,2202,2202,2202
2203,6.096,2,0.2,2.1336,2203,2203,2203
2204,191.82,3,0.0,74.8098,2204,2204,2204
2205,20.104,1,0.2,1.7591,2205,2205,2205
2206,67.56,3,0.2,8.445,2206,2206,2206
2207,29.932,7,0.8,-46.3946,2207,2207,2207
2208,38.272,4,0.2,3.8272,2208,2208,2208
2209,16.52,4,0.0,7.5992,2209,2209,2209
2210,832.93,7,0.0,233.2204,2210,2210,2210
2211,43.8,10,0.0,21.024,2211,2211,2211
2212,167.292,6,0.1,29.7408,2212,2212,2212
2213,27.42,1,0.0,11.2422,2213,2213,2213
2214,1.44,1,0.2,0.504,2214,2214,2214
2215,61.776,13,0.2,20.8494,2215,2215,2215
2216,241.96,2,0.0,60.49,2216,2216,2216
2217,108.608,4,0.2,9.5032,2217,2217,2217
2218,2.816,2,0.2,0.9856,2218,2218,2218
2219,9.984,4,0.2,3.6192,2219,2219,2219
2220,14.98,1,0.0,4.1944,2220,2220,2220
2221,1145.6,4,0.2,100.24,2221,2221,2221
2222,485.94,2,0.4,-89.089,2222,2222,2222
2223,37.376,8,0.2,4.672,2223,2223,2223
2224,70.686,1,0.3,-24.2352,2224,2224,2224
2225,54.816,3,0.2,17.8152,2225,2225,2225
2226,72.294,1,0.7,-98.8018,2226,2226,2226
2227,2.896,2,0.2,0.4706,2227,2227,2227
2228,124.792,1,0.2,15.599,2228,2228,2228
2229,330.588,1,0.4,-115.7058,2229,2229,2229
2230,673.568,2,0.2,252.588,2230,2230,2230
2231,52.98,2,0.0,14.8344,2231,2231,2231
2232,526.45,5,0.0,31.587,2232,2232,2232
2233,228.92,5,0.2,14.3075,2233,2233,2233
2234,319.968,4,0.2,35.9964,2234,2234,2234
2235,205.03,7,0.0,67.6599,2235,2235,2235
2236,190.86,2,0.0,11.4516,2236,2236,2236
2237,24.32,8,0.0,8.2688,2237,2237,2237
2238,44.4,5,0.0,12.432,2238,2238,2238
2239,44.4,2,0.6,-52.17,2239,2239,2239
2240,1016.792,1,0.2,381.297,2240,2240,2240
2241,38.136,7,0.2,13.3476,2241,2241,2241
2242,494.982,3,0.4,-115.4958,2242,2242,2242
2243,56.56,2,0.0,15.2712,2243,2243,2243
2244,5.56,2,0.0,1.4456,2244,2244,2244
2245,9.02,2,0.0,3.5178,2245,2245,2245
2246,8.62,1,0.0,2.2412,2246,2246,2246
2247,659.976,3,0.2,49.4982,2247,2247,2247
2248,13.36,2,0.0,6.4128,2248,2248,2248
2249,41.72,5,0.2,13.0375,2249,2249,2249
2250,11.52,5,0.2,4.176,2250,2250,2250
2251,541.44,6,0.0,157.0176,2251,2251,2251
2252,19.44,3,0.0,9.3312,2252,2252,2252
2253,143.7,3,0.0,68.976,2253,2253,2253
2254,43.26,3,0.0,14.2758,2254,2254,2254
2255,43.56,2,0.0,15.246,2255,2255,2255
2256,437.85,3,0.0,131.355,2256,2256,2256
2257,109.48,2,0.0,33.9388,2257,2257,2257
2258,1212.96,7,0.2,90.972,2258,2258,2258
2259,18.54,2,0.0,8.7138,2259,2259,2259
2260,5.0,1,0.0,2.4,2260,2260,2260
2261,371.97,3,0.0,66.9546,2261,2261,2261
2262,166.24,1,0.0,24.936,2262,2262,2262
2263,359.97,3,0.0,79.1934,2263,2263,2263
2264,499.98,2,0.0,114.9954,2264,2264,2264
2265,5.28,1,0.0,2.376,2265,2265,2265
2266,8.26,2,0.0,3.8822,2266,2266,2266
2267,7.968,2,0.2,2.6892,2267,2267,2267
2268,12.96,2,0.0,6.3504,2268,2268,2268
2269,6.48,1,0.0,3.1104,2269,2269,2269
2270,6.984,1,0.2,2.3571,2270,2270,2270
2271,47.96,5,0.2,4.1965,2271,2271,2271
2272,199.74,6,0.0,47.9376,2272,2272,2272
2273,435.26,7,0.0,95.7572,2273,2273,2273
2274,1119.984,2,0.2,377.9946,2274,2274,2274
2275,143.432,1,0.2,3.5858,2275,2275,2275
2276,122.352,3,0.2,13.7646,2276,2276,2276
2277,306.2,5,0.0,0.0,2277,2277,2277
2278,85.98,1,0.0,22.3548,2278,2278,2278
2279,223.96,4,0.0,53.7504,2279,2279,2279
2280,97.568,2,0.2,-6.098,2280,2280,2280
2281,614.272,8,0.2,-23.0352,2281,2281,2281
2282,199.98,2,0.0,37.9962,2282,2282,2282
2283,48.16,7,0.0,22.1536,2283,2283,2283
2284,23.92,2,0.0,6.6976,2284,2284,2284
2285,60.69,7,0.0,16.3863,2285,2285,2285
2286,14.352,3,0.2,5.2026,2286,2286,2286
2287,35.04,2,0.0,12.264,2287,2287,2287
2288,17.48,5,0.2,1.311,2288,2288,2288
2289,16.4,5,0.0,4.756,2289,2289,2289
2290,892.98,2,0.0,80.3682,2290,2290,2290
2291,287.97,3,0.0,77.7519,2291,2291,2291
2292,595.38,6,0.0,297.69,2292,2292,2292
2293,12.96,2,0.0,6.2208,2293,2293,2293
2294,4.95,1,0.0,1.3365,2294,2294,2294
2295,181.95,3,0.0,38.2095,2295,2295,2295
2296,13.52,4,0.0,6.2192,2296,2296,2296
2297,259.7,5,0.0,106.477,2297,2297,2297
2298,42.95,1,0.0,1.2885,2298,2298,2298
2299,1399.93,7,0.0,601.9699,2299,2299,2299
2300,503.96,4,0.0,125.99,2300,2300,2300
2301,12.72,3,0.0,6.36,2301,2301,2301
2302,11.52,4,0.0,5.6448,2302,2302,2302
2303,316.0,4,0.0,31.6,2303,2303,2303
2304,723.92,4,0.0,188.2192,2304,2304,2304
2305,106.32,3,0.0,49.9704,2305,2305,2305
2306,141.372,2,0.3,-14.1372,2306,2306,2306
2307,27.216,3,0.2,9.8658,2307,2307,2307
2308,390.75,5,0.0,171.93,2308,2308,2308
2309,280.792,1,0.2,35.099,2309,2309,2309
2310,68.448,4,0.2,7.7004,2310,2310,2310
2311,88.04,5,0.2,6.603,2311,2311,2311
2312,15.872,1,0.2,1.984,2312,2312,2312
2313,215.592,3,0.2,-48.5082,2313,2313,2313
2314,14.62,2,0.0,6.8714,2314,2314,2314
2315,416.32,2,0.0,112.4064,2315,2315,2315
2316,43.0,5,0.0,20.21,2316,2316,2316
2317,182.94,3,0.0,27.441,2317,2317,2317
2318,60.83,7,0.0,30.415,2318,2318,2318
2319,389.97,3,0.0,132.5898,2319,2319,2319
2320,194.32,4,0.0,56.3528,2320,2320,2320
2321,265.93,7,0.0,63.8232,2321,2321,2321
2322,94.74,3,0.0,44.5278,2322,2322,2322
2323,60.64,4,0.0,27.8944,2323,2323,2323
2324,76.3,5,0.0,38.15,2324,2324,2324
2325,364.8,12,0.0,167.808,2325,2325,2325
2326,79.872,3,0.2,29.952,2326,2326,2326
2327,46.384,1,0.2,1.1596,2327,2327,2327
2328,12.96,2,0.0,6.2208,2328,2328,2328
2329,14.352,3,0.2,5.2026,2329,2329,2329
2330,547.136,4,0.2,-68.392,2330,2330,2330
2331,41.96,2,0.0,2.9372,2331,2331,2331
2332,41.7,5,0.0,20.85,2332,2332,2332
2333,277.4,5,0.0,133.152,2333,2333,2333
2334,5.78,1,0.0,2.8322,2334,2334,2334
2335,69.216,6,0.2,11.2476,2335,2335,2335
2336,10.86,3,0.0,5.1042,2336,2336,2336
2337,426.79,7,0.0,123.7691,2337,2337,2337
2338,25.92,4,0.0,12.4416,2338,2338,2338
2339,45.92,4,0.0,22.5008,2339,2339,2339
2340,10.72,2,0.2,1.742,2340,2340,2340
2341,41.86,7,0.0,10.465,2341,2341,2341
2342,63.2,5,0.0,23.384,2342,2342,2342
2343,113.97,3,0.0,27.3528,2343,2343,2343
2344,123.552,3,0.2,-29.3436,2344,2344,2344
2345,490.32,9,0.0,137.2896,2345,2345,2345
2346,70.08,5,0.2,24.528,2346,2346,2346
2347,1.272,2,0.8,-2.1624,2347,2347,2347
2348,557.585,5,0.3,0.0,2348,2348,2348
2349,9.024,6,0.2,3.1584,2349,2349,2349
2350,69.456,2,0.2,22.5732,2350,2350,2350
2351,10.86,2,0.0,5.3214,2351,2351,2351
2352,79.47,3,0.0,22.2516,2352,2352,2352
2353,10.08,6,0.0,5.04,2353,2353,2353
2354,1552.831,7,0.15,200.9546,2354,2354,2354
2355,137.24,5,0.2,46.3185,2355,2355,2355
2356,36.51,1,0.0,15.6993,2356,2356,2356
2357,239.976,3,0.2,80.9919,2357,2357,2357
2358,1579.746,7,0.4,-447.5947,2358,2358,2358
2359,1071.576,4,0.4,-553.6476,2359,2359,2359
2360,613.908,3,0.4,-122.7816,2360,2360,2360
2361,34.86,7,0.0,16.3842,2361,2361,2361
2362,155.04,4,0.0,75.9696,2362,2362,2362
2363,13.71,5,0.7,-10.054,2363,2363,2363
2364,127.88,2,0.0,40.9216,2364,2364,2364
2365,160.32,2,0.0,44.8896,2365,2365,2365
2366,46.0,4,0.0,20.7,2366,2366,2366
2367,120.712,1,0.2,-18.1068,2367,2367,2367
2368,23.12,4,0.0,11.3288,2368,2368,2368
2369,532.704,6,0.2,-26.6352,2369,2369,2369
2370,4.912,2,0.2,0.307,2370,2370,2370
2371,252.0,4,0.0,93.24,2371,2371,2371
2372,60.288,8,0.6,-27.1296,2372,2372,2372
2373,2.632,1,0.2,0.8225,2373,2373,2373
2374,23.688,9,0.2,7.6986,2374,2374,2374
2375,253.372,2,0.3,-14.4784,2375,2375,2375
2376,5.67,3,0.0,0.1134,2376,2376,2376
2377,76.776,4,0.7,-58.8616,2377,2377,2377
2378,9.184,2,0.2,1.148,2378,2378,2378
2379,32.75,5,0.0,15.065,2379,2379,2379
2380,7.216,2,0.2,1.7138,2380,2380,2380
2381,49.568,2,0.2,15.49,2381,2381,2381
2382,54.712,7,0.2,11.6263,2382,2382,2382
2383,176.04,4,0.0,45.7704,2383,2383,2383
2384,16.02,9,0.0,4.4856,2384,2384,2384
2385,185.92,4,0.2,62.748,2385,2385,2385
2386,211.168,4,0.2,15.8376,2386,2386,2386
2387,479.984,2,0.2,59.998,2387,2387,2387
2388,7.86,2,0.0,3.6156,2388,2388,2388
2389,24.448,2,0.2,8.8624,2389,2389,2389
2390,6.48,1,0.0,3.1104,2390,2390,2390
2391,41.86,7,0.0,20.5114,2391,2391,2391
2392,1619.91,9,0.0,97.1946,2392,2392,2392
2393,113.92,4,0.0,42.1504,2393,2393,2393
2394,39.68,2,0.0,10.3168,2394,2394,2394
2395,37.6,2,0.0,2.256,2395,2395,2395
2396,59.9,2,0.0,23.96,2396,2396,2396
2397,37.0,5,0.0,16.65,2397,2397,2397
2398,5.76,2,0.0,2.8224,2398,2398,2398
2399,16.68,6,0.0,4.3368,2399,2399,2399
2400,628.81,7,0.0,12.5762,2400,2400,2400
2401,56.45,5,0.0,14.677,2401,2401,2401
2402,94.2,6,0.0,23.55,2402,2402,2402
2403,28.4,5,0.0,13.348,2403,2403,2403
2404,956.6648,7,0.32,-225.0976,2404,2404,2404
2405,1115.91,9,0.0,200.8638,2405,2405,2405
2406,128.744,7,0.2,-28.9674,2406,2406,2406
2407,79.92,10,0.2,26.973,2407,2407,2407
2408,24.2,5,0.0,7.986,2408,2408,2408
2409,359.976,3,0.2,130.4913,2409,2409,2409
2410,211.84,8,0.0,76.2624,2410,2410,2410
2411,5.68,2,0.2,1.917,2411,2411,2411
2412,7.52,5,0.2,2.632,2412,2412,2412
2413,11.96,2,0.0,5.8604,2413,2413,2413
2414,629.064,3,0.2,31.4532,2414,2414,2414
2415,754.45,5,0.0,60.356,2415,2415,2415
2416,301.96,2,0.0,60.392,2416,2416,2416
2417,595.0,5,0.0,95.2,2417,2417,2417
2418,79.872,3,0.2,29.952,2418,2418,2418
2419,2396.4,10,0.2,179.73,2419,2419,2419
2420,63.56,2,0.0,3.178,2420,2420,2420
2421,99.99,1,0.0,43.9956,2421,2421,2421
2422,230.376,3,0.2,-48.9549,2422,2422,2422
2423,9.664,2,0.2,3.2616,2423,2423,2423
2424,158.928,7,0.2,41.7186,2424,2424,2424
2425,13.023,1,0.7,-10.4184,2425,2425,2425
2426,273.06,2,0.4,-104.673,2426,2426,2426
2427,39.312,13,0.2,12.7764,2427,2427,2427
2428,1.344,4,0.8,-2.1504,2428,2428,2428
2429,8.272,4,0.8,-13.6488,2429,2429,2429
2430,12.544,7,0.6,-9.0944,2430,2430,2430
2431,58.48,8,0.0,27.4856,2431,2431,2431
2432,7.4,2,0.0,3.034,2432,2432,2432
2433,366.786,7,0.1,65.2064,2433,2433,2433
2434,54.368,4,0.2,4.0776,2434,2434,2434
2435,33.96,2,0.0,16.98,2435,2435,2435
2436,826.11,3,0.0,322.1829,2436,2436,2436
2437,545.85,9,0.0,114.6285,2437,2437,2437
2438,145.98,2,0.5,-99.2664,2438,2438,2438
2439,35.808,4,0.2,12.5328,2439,2439,2439
2440,7.904,2,0.2,2.1736,2440,2440,2440
2441,345.0,5,0.0,86.25,2441,2441,2441
2442,174.286,2,0.3,-19.9184,2442,2442,2442
2443,662.84,4,0.0,172.3384,2443,2443,2443
2444,95.1,5,0.0,30.432,2444,2444,2444
2445,26.88,6,0.0,12.9024,2445,2445,2445
2446,257.98,2,0.0,74.8142,2446,2446,2446
2447,17.48,2,0.0,8.2156,2447,2447,2447
2448,492.835,5,0.3,-14.081,2448,2448,2448
2449,269.49,3,0.0,5.3898,2449,2449,2449
2450,29.12,5,0.2,9.828,2450,2450,2450
2451,18.75,5,0.0,9.0,2451,2451,2451
2452,119.7,6,0.0,31.122,2452,2452,2452
2453,9.144,3,0.2,3.0861,2453,2453,2453
2454,57.06,3,0.0,18.2592,2454,2454,2454
2455,71.6,8,0.0,13.604,2455,2455,2455
2456,107.44,8,0.0,27.9344,2456,2456,2456
2457,7.31,1,0.0,3.4357,2457,2457,2457
2458,59.1,6,0.0,22.458,2458,2458,2458
2459,46.53,3,0.0,12.0978,2459,2459,2459
2460,97.84,2,0.0,25.4384,2460,2460,2460
2461,29.97,3,0.0,13.4865,2461,2461,2461
2462,98.352,3,0.2,34.4232,2462,2462,2462
2463,83.92,5,0.2,29.372,2463,2463,2463
2464,14.624,2,0.2,5.1184,2464,2464,2464
2465,136.99,1,0.0,36.9873,2465,2465,2465
2466,3.15,1,0.0,1.512,2466,2466,2466
2467,9.11,1,0.0,4.0995,2467,2467,2467
2468,571.44,4,0.0,165.7176,2468,2468,2468
2469,32.4,5,0.0,15.552,2469,2469,2469
2470,16.91,1,0.0,4.5657,2470,2470,2470
2471,14.272,8,0.2,4.2816,2471,2471,2471
2472,451.136,4,0.2,-67.6704,2472,2472,2472
2473,64.864,4,0.2,6.4864,2473,2473,2473
2474,217.584,2,0.2,-29.9178,2474,2474,2474
2475,82.95,5,0.0,29.0325,2475,2475,2475
2476,87.71,7,0.0,41.2237,2476,2476,2476
2477,1101.48,4,0.0,429.5772,2477,2477,2477
2478,1322.352,3,0.2,-99.1764,2478,2478,2478
2479,5.46,3,0.0,1.4742,2479,2479,2479
2480,11.184,1,0.2,0.8388,2480,2480,2480
2481,153.584,2,0.2,-32.6366,2481,2481,2481
2482,1003.62,6,0.0,0.0,2482,2482,2482
2483,35.168,4,0.2,11.4296,2483,2483,2483
2484,1137.75,5,0.0,250.305,2484,2484,2484
2485,99.68,5,0.2,32.396,2485,2485,2485
2486,5.56,2,0.0,1.4456,2486,2486,2486
2487,85.52,2,0.0,22.2352,2487,2487,2487
2488,9.84,3,0.0,2.6568,2488,2488,2488
2489,20.04,3,0.0,9.6192,2489,2489,2489
2490,631.96,4,0.0,303.3408,2490,2490,2490
2491,23.92,4,0.0,10.764,2491,2491,2491
2492,90.24,6,0.0,41.5104,2492,2492,2492
2493,4548.81,7,0.0,1228.1787,2493,2493,2493
2494,300.93,5,0.3,-34.392,2494,2494,2494
2495,719.96,5,0.2,53.997,2495,2495,2495
2496,647.84,8,0.0,32.392,2496,2496,2496
2497,64.17,3,0.0,18.6093,2497,2497,2497
2498,124.46,2,0.0,58.4962,2498,2498,2498
2499,9.584,1,0.2,3.3544,2499,2499,2499
2500,37.608,3,0.2,12.6927,2500,2500,2500
2501,12.224,2,0.2,4.4312,2501,2501,2501
2502,2.304,4,0.8,-3.5712,2502,2502,2502
2503,9.36,4,0.8,-16.38,2503,2503,2503
2504,7.38,2,0.0,3.4686,2504,2504,2504
2505,53.72,4,0.0,15.0416,2505,2505,2505
2506,8187.65,5,0.0,327.506,2506,2506,2506
2507,77.92,8,0.0,34.2848,2507,2507,2507
2508,32.784,4,0.8,-85.2384,2508,2508,2508
2509,196.776,3,0.2,14.7582,2509,2509,2509
2510,479.94,6,0.0,52.7934,2510,2510,2510
2511,1117.92,4,0.0,55.896,2511,2511,2511
2512,106.5,6,0.0,41.535,2512,2512,2512
2513,45.66,5,0.7,-33.484,2513,2513,2513
2514,95.968,4,0.2,1.1996,2514,2514,2514
2515,47.992,2,0.3,-2.0568,2515,2515,2515
2516,264.32,2,0.2,19.824,2516,2516,2516
2517,604.656,9,0.2,204.0714,2517,2517,2517
2518,129.93,3,0.0,12.993,2518,2518,2518
2519,20.16,7,0.0,9.8784,2519,2519,2519
2520,29.46,6,0.0,14.4354,2520,2520,2520
2521,868.59,3,0.0,251.8911,2521,2521,2521
2522,12.96,2,0.0,6.2208,2522,2522,2522
2523,5.5,1,0.0,1.375,2523,2523,2523
2524,121.6,4,0.0,55.936,2524,2524,2524
2525,42.048,9,0.2,5.256,2525,2525,2525
2526,25.488,2,0.2,4.4604,2526,2526,2526
2527,6.9,3,0.8,-12.075,2527,2527,2527
2528,9.648,6,0.8,-16.884,2528,2528,2528
2529,7.968,2,0.2,2.8884,2529,2529,2529
2530,10.368,2,0.2,3.6288,2530,2530,2530
2531,114.2,5,0.0,52.532,2531,2531,2531
2532,17.96,4,0.0,8.2616,2532,2532,2532
2533,12.67,7,0.0,4.5612,2533,2533,2533
2534,339.96,4,0.0,122.3856,2534,2534,2534
2535,1801.632,6,0.2,-337.806,2535,2535,2535
2536,46.32,4,0.0,18.0648,2536,2536,2536
2537,181.986,2,0.3,-54.5958,2537,2537,2537
2538,431.976,4,0.4,-100.7944,2538,2538,2538
2539,155.37,1,0.4,-36.253,2539,2539,2539
2540,1348.704,6,0.2,-219.1644,2540,2540,2540
2541,700.152,3,0.2,78.7671,2541,2541,2541
2542,111.888,7,0.2,22.3776,2542,2542,2542
2543,143.952,3,0.2,14.3952,2543,2543,2543
2544,173.94,3,0.0,13.9152,2544,2544,2544
2545,14.76,4,0.0,6.9372,2545,2545,2545
2546,205.92,4,0.0,2.0592,2546,2546,2546
2547,102.833,1,0.15,-6.049,2547,2547,2547
2548,2.304,1,0.2,0.2592,2548,2548,2548
2549,1879.96,5,0.2,211.4955,2549,2549,2549
2550,313.024,8,0.2,105.6456,2550,2550,2550
2551,5.04,2,0.2,1.764,2551,2551,2551
2552,821.88,6,0.0,213.6888,2552,2552,2552
2553,21.96,2,0.0,10.7604,2553,2553,2553
2554,25.92,4,0.0,12.4416,2554,2554,2554
2555,705.544,7,0.2,70.5544,2555,2555,2555
2556,50.0,2,0.0,12.0,2556,2556,2556
2557,51.712,8,0.6,-32.32,2557,2557,2557
2558,6.992,2,0.2,0.5244,2558,2558,2558
2559,1406.86,7,0.0,140.686,2559,2559,2559
2560,15.75,5,0.0,7.56,2560,2560,2560
2561,323.1,2,0.0,61.389,2561,2561,2561
2562,9.216,4,0.2,3.3408,2562,2562,2562
2563,10.368,2,0.2,3.6288,2563,2563,2563
2564,15.02,1,0.0,2.7036,2564,2564,2564
2565,33.82,2,0.0,9.1314,2565,2565,2565
2566,71.0,4,0.0,27.69,2566,2566,2566
2567,25.12,5,0.2,7.85,2567,2567,2567
2568,2665.62,9,0.0,239.9058,2568,2568,2568
2569,478.08,8,0.0,133.8624,2569,2569,2569
2570,164.388,2,0.4,-35.6174,2570,2570,2570
2571,13.248,4,0.2,3.6432,2571,2571,2571
2572,2.912,2,0.2,0.91,2572,2572,2572
2573,1399.944,7,0.2,52.4979,2573,2573,2573
2574,526.45,5,0.0,31.587,2574,2574,2574
2575,16.23,3,0.0,7.9527,2575,2575,2575
2576,319.9,5,0.0,156.751,2576,2576,2576
